"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): Wall Shear Stress: Magnitude (Pa)"
4.808300837670913,-27.939884797048386,4.808300837670913,9.648832857525555
4.823861299716484,-27.9618330767752,4.823861299716484,10.006885888972604
4.839801314995135,-27.984029390312553,4.839801314995135,10.403120436026471
4.854085036413736,-28.00366976223822,4.854085036413736,10.80979784541466
4.861342868715894,-28.01357283278168,4.861342868715894,10.714648653538136
4.870330741593307,-28.025143222919038,4.870330741593307,11.016375377937281
4.886314336618483,-28.045350484456723,4.886314336618483,11.032838487908016
4.9015364447546546,-28.06422669714409,4.9015364447546546,10.99484087927885
4.917069154587338,-28.08320798761271,4.917069154587338,11.158220221445804
4.9328962242184815,-28.10183689886668,4.9328962242184815,11.52877591229096
4.94842013088094,-28.119430591665264,4.94842013088094,11.335031254082656
4.963691382998093,-28.13639688300423,4.963691382998093,11.517811071027998
4.979199245502997,-28.15341520080861,4.979199245502997,11.456539144404546
4.99497089601735,-28.170089282911135,4.99497089601735,11.801076755146367
5.010349548968549,-28.185530199304026,5.010349548968549,11.49649037247968
5.025624966249467,-28.20055370553044,5.025624966249467,11.456636703228321
5.041304043238526,-28.215642504997195,5.041304043238526,11.378147343294723
5.057074344220922,-28.229973689550995,5.057074344220922,11.565879723452683
5.072610867540682,-28.24332311300057,5.072610867540682,11.113945559832166
5.088095371890624,-28.256467539227724,5.088095371890624,10.94720227062492
5.103682363347204,-28.26963131973315,5.103682363347204,10.796692062243615
5.119368639961081,-28.282975396028633,5.119368639961081,10.751741785589287
5.134950030001804,-28.29620848699315,5.134950030001804,10.901605085412122
5.150398176405304,-28.309043780110713,5.150398176405304,10.93010959913293
5.165815873900527,-28.321390601566755,5.165815873900527,10.818224610005126
5.181481786295706,-28.333433232405447,5.181481786295706,10.651374470585043
5.197162556682883,-28.345018579654287,5.197162556682883,10.406577005939626
5.212682480381432,-28.356086590370865,5.212682480381432,10.067932774377109
5.228035297741016,-28.36679423497155,5.228035297741016,9.689519168353874
5.243065345620266,-28.377051975431286,5.243065345620266,9.217541879668804
5.257078520918782,-28.386454713535493,5.257078520918782,8.979044398937301
5.388606214305739,-28.364677166331386,5.388606214305739,0.468226571652612
5.292150412093704,-28.29835042654077,5.292150412093704,1.3889251474864017
5.287068992982306,-28.39001526277853,5.287068992982306,4.437949594163088
5.270061919360188,-28.394909616616843,5.270061919360188,10.034631618576645
5.2890389424049715,-28.354478438687273,5.2890389424049715,3.542809649324106
5.38403533841295,-28.36049018220839,5.38403533841295,0.999283364159172
5.296374915303126,-28.28026956546045,5.296374915303126,0.9074555647617686
5.286858492281034,-28.39381268250353,5.286858492281034,1.011968700659432
5.281350929131214,-28.401924613711934,5.281350929131214,10.875238313658619
5.3052264832468055,-28.28843501417923,5.3052264832468055,0.6301743505517384
5.286454959188795,-28.401092407591282,5.286454959188795,0.8574255519855073
5.378537877810935,-28.355491110772572,5.378537877810935,2.8022994091225946
5.320531413040349,-28.302553242393145,5.320531413040349,1.9682297631909347
5.371576051003913,-28.349186670323647,5.371576051003913,4.133017749643969
5.3379667741773815,-28.318606238313897,5.3379667741773815,3.1185328915099157
5.364527971260955,-28.342804121568783,5.364527971260955,4.588547595168375
5.353419635231653,-28.332724007268016,5.353419635231653,3.8933328140475423
