"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): Wall Shear Stress: Magnitude (Pa)"
5.026714607531687,-27.498913412011706,5.026714607531687,11.217515661405377
4.980039654189184,-27.43849204287413,4.980039654189184,11.041796085586792
5.0113733177528275,-27.479399307104355,5.0113733177528275,11.076800430112096
4.933631589082907,-27.37322855703316,4.933631589082907,10.970408801423703
4.91825569162166,-27.35057566026517,4.91825569162166,10.69831723188139
4.902966951468869,-27.327299664710047,4.902966951468869,10.490394814679753
4.8874207695559875,-27.303068753320026,4.8874207695559875,10.153041077088208
4.96480472109338,-27.417548819907154,4.96480472109338,11.20302188099795
4.995561718660632,-27.459083839850774,4.995561718660632,11.489825534240152
4.949147027706928,-27.395529720839583,4.949147027706928,10.829352127667967
4.87124203939954,-27.27742416120433,4.87124203939954,9.865671298366584
4.855696575835168,-27.252496837122436,4.855696575835168,9.661909303061483
4.840547325533244,-27.227891578072224,4.840547325533244,9.60946815646928
4.825358148040522,-27.202673477133978,4.825358148040522,9.13274040761197
4.809805609292248,-27.176231737895904,4.809805609292248,8.894948805785283
4.793847017201628,-27.14871683365348,4.793847017201628,8.629060774339742
4.778327278138306,-27.12144010893729,4.778327278138306,8.182151695874534
4.7625071935008805,-27.092778280517308,4.7625071935008805,7.442742100324351
4.746965991508034,-27.064154479340253,4.746965991508034,6.964874378086518
4.731165400110314,-27.034813233234647,4.731165400110314,6.1377635726828075
4.715650278637241,-27.0056408247102,4.715650278637241,5.3754992278849185
4.70020357154047,-26.975934664408783,4.70020357154047,4.064289531551534
4.685484180482334,-26.94674481729436,4.685484180482334,2.170039311057453
4.673235528991093,-26.916336792065966,4.673235528991093,0.15496350328424965
4.664277350649627,-26.877992136459426,4.664277350649627,3.9835621169795403
4.660099547894227,-26.834153213380766,4.660099547894227,14.070560696455328
4.659948161347586,-26.789660670635136,4.659948161347586,39.553933922088895
4.743306520129913,-26.61258298914497,4.743306520129913,18.377687507767394
4.663809034548748,-26.747283107683693,4.663809034548748,58.86654779793545
4.728826689871866,-26.624358774858695,4.728826689871866,20.287611592127163
4.672692545475272,-26.708914866086545,4.672692545475272,56.83943195707132
4.684990183425342,-26.6813358623916,4.684990183425342,39.96491449101187
4.714376375192138,-26.64052858151078,4.714376375192138,19.145992887973573
4.699139471400599,-26.660573342594503,4.699139471400599,24.47355806270968
