"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): True_Cp"
4.8489659244811065,-27.353390099386544,4.8489659244811065,-0.66325503512606
4.833291423156616,-27.344071358037194,4.833291423156616,-0.675341489095696
4.817755157910241,-27.334927756714134,4.817755157910241,-0.6821003478773849
4.627151867487697,-27.650379393459154,4.627151867487697,0.976280625562738
4.620780663888937,-27.63573477035459,4.620780663888937,0.9913503485512032
4.8022404526354805,-27.32587610584969,4.8022404526354805,-0.7110663294822606
4.615059126243693,-27.613187753625457,4.615059126243693,0.9711144668714042
4.7866556691473505,-27.317165483744226,4.7866556691473505,-0.7840182487050145
4.609389040006491,-27.574758813796265,4.609389040006491,0.5829848935385619
4.771339231253876,-27.309734435742644,4.771339231253876,-0.8924706766554443
4.607029084515773,-27.53006823292531,4.607029084515773,-0.3964538263237077
4.756392819246209,-27.304142505249192,4.756392819246209,-1.0594009968812306
4.608705598799531,-27.485829894456003,4.608705598799531,-1.6682186950226243
4.741490284167604,-27.300015497441827,4.741490284167604,-1.3931801981338916
4.711581814316347,-27.3040924622765,4.711581814316347,-1.778103785740664
4.696920889246599,-27.312438067479025,4.696920889246599,-1.8421859807478866
4.6148451622565005,-27.443130715849854,4.6148451622565005,-2.902693483305701
4.726615321873098,-27.299689010527295,4.726615321873098,-1.565535692916073
4.682456405403485,-27.32537805020786,4.682456405403485,-1.8607948999883774
4.652627909280014,-27.36331975561741,4.652627909280014,-1.7618555353348824
4.62511591961907,-27.4095651936329,4.62511591961907,-3.165112005621837
4.667155142886763,-27.343141180226993,4.667155142886763,-1.8245931202992753
4.638536272223291,-27.384985835054202,4.638536272223291,-2.253124283086297
4.638605874556532,-27.671309338855316,4.638605874556532,0.9158366960208955
4.652006904712891,-27.694743688108737,4.652006904712891,0.8601419003903322
4.684138052626395,-27.74899501545888,4.684138052626395,0.735128428771932
4.668138734954795,-27.72235118280574,4.668138734954795,0.7926570222557537
4.658880173474806,-27.706677467516705,4.658880173474806,0.8420132919084489
4.715786516075745,-27.800378601052433,4.715786516075745,0.6467222566003782
